,Entity,Code,Day,Human cases with highly pathogenic avian influenza A/H5N1 (monthly),yyyy_mm
652,Asia,,2023-01-04,0,2023-01
653,Asia,,2023-01-05,0,2023-01
654,Asia,,2023-01-06,0,2023-01
655,Asia,,2023-01-07,0,2023-01
656,Asia,,2023-01-08,0,2023-01
657,Asia,,2023-01-09,0,2023-01
658,Asia,,2023-01-10,2,2023-01
659,Asia,,2023-01-11,2,2023-01
660,Asia,,2023-01-12,0,2023-01
661,Asia,,2024-01-01,2,2024-01
662,Asia,,2024-01-02,3,2024-01
663,Asia,,2024-01-03,1,2024-01
664,Asia,,2024-01-04,0,2024-01
665,Asia,,2024-01-05,1,2024-01
666,Asia,,2024-01-06,0,2024-01
667,Asia,,2024-01-07,3,2024-01
668,Asia,,2024-01-08,2,2024-01
669,Asia,,2024-01-09,0,2024-01
670,Asia,,2024-01-10,0,2024-01
671,Asia,,2024-01-11,0,2024-01
672,Asia,,2024-01-12,0,2024-01
673,Asia,,2025-01-01,1,2025-01
674,Australia,AUS,1997-01-01,0,1997-01
675,Australia,AUS,1997-01-02,0,1997-01
676,Australia,AUS,1997-01-03,0,1997-01
677,Australia,AUS,1997-01-04,0,1997-01
678,Australia,AUS,1997-01-05,0,1997-01
679,Australia,AUS,1997-01-06,0,1997-01
680,Australia,AUS,1997-01-07,0,1997-01
681,Australia,AUS,1997-01-08,0,1997-01
682,Australia,AUS,1997-01-09,0,1997-01
683,Australia,AUS,1997-01-10,0,1997-01
684,Australia,AUS,1997-01-11,0,1997-01
685,Australia,AUS,1997-01-12,0,1997-01
686,Australia,AUS,1998-01-01,0,1998-01
687,Australia,AUS,1998-01-02,0,1998-01
688,Australia,AUS,1998-01-03,0,1998-01
689,Australia,AUS,1998-01-04,0,1998-01
690,Australia,AUS,1998-01-05,0,1998-01
691,Australia,AUS,1998-01-06,0,1998-01
692,Australia,AUS,1998-01-07,0,1998-01
693,Australia,AUS,1998-01-08,0,1998-01
694,Australia,AUS,1998-01-09,0,1998-01
695,Australia,AUS,1998-01-10,0,1998-01
696,Australia,AUS,1998-01-11,0,1998-01
697,Australia,AUS,1998-01-12,0,1998-01
698,Australia,AUS,1999-01-01,0,1999-01
699,Australia,AUS,1999-01-02,0,1999-01
700,Australia,AUS,1999-01-03,0,1999-01
701,Australia,AUS,1999-01-04,0,1999-01
702,Australia,AUS,1999-01-05,0,1999-01
703,Australia,AUS,1999-01-06,0,1999-01
704,Australia,AUS,1999-01-07,0,1999-01
705,Australia,AUS,1999-01-08,0,1999-01
706,Australia,AUS,1999-01-09,0,1999-01
707,Australia,AUS,1999-01-10,0,1999-01
708,Australia,AUS,1999-01-11,0,1999-01
709,Australia,AUS,1999-01-12,0,1999-01
710,Australia,AUS,2000-01-01,0,2000-01
711,Australia,AUS,2000-01-02,0,2000-01
712,Australia,AUS,2000-01-03,0,2000-01
713,Australia,AUS,2000-01-04,0,2000-01
714,Australia,AUS,2000-01-05,0,2000-01
715,Australia,AUS,2000-01-06,0,2000-01
716,Australia,AUS,2000-01-07,0,2000-01
717,Australia,AUS,2000-01-08,0,2000-01
718,Australia,AUS,2000-01-09,0,2000-01
719,Australia,AUS,2000-01-10,0,2000-01
720,Australia,AUS,2000-01-11,0,2000-01
721,Australia,AUS,2000-01-12,0,2000-01
722,Australia,AUS,2001-01-01,0,2001-01
723,Australia,AUS,2001-01-02,0,2001-01
724,Australia,AUS,2001-01-03,0,2001-01
725,Australia,AUS,2001-01-04,0,2001-01
726,Australia,AUS,2001-01-05,0,2001-01
727,Australia,AUS,2001-01-06,0,2001-01
728,Australia,AUS,2001-01-07,0,2001-01
729,Australia,AUS,2001-01-08,0,2001-01
730,Australia,AUS,2001-01-09,0,2001-01
731,Australia,AUS,2001-01-10,0,2001-01
732,Australia,AUS,2001-01-11,0,2001-01
733,Australia,AUS,2001-01-12,0,2001-01
734,Australia,AUS,2002-01-01,0,2002-01
735,Australia,AUS,2002-01-02,0,2002-01
736,Australia,AUS,2002-01-03,0,2002-01
737,Australia,AUS,2002-01-04,0,2002-01
738,Australia,AUS,2002-01-05,0,2002-01
739,Australia,AUS,2002-01-06,0,2002-01
740,Australia,AUS,2002-01-07,0,2002-01
741,Australia,AUS,2002-01-08,0,2002-01
742,Australia,AUS,2002-01-09,0,2002-01
743,Australia,AUS,2002-01-10,0,2002-01
744,Australia,AUS,2002-01-11,0,2002-01
745,Australia,AUS,2002-01-12,0,2002-01
746,Australia,AUS,2003-01-01,0,2003-01
747,Australia,AUS,2003-01-02,0,2003-01
748,Australia,AUS,2003-01-03,0,2003-01
749,Australia,AUS,2003-01-04,0,2003-01
750,Australia,AUS,2003-01-05,0,2003-01
751,Australia,AUS,2003-01-06,0,2003-01
752,Australia,AUS,2003-01-07,0,2003-01
753,Australia,AUS,2003-01-08,0,2003-01
754,Australia,AUS,2003-01-09,0,2003-01
755,Australia,AUS,2003-01-10,0,2003-01
756,Australia,AUS,2003-01-11,0,2003-01
757,Australia,AUS,2003-01-12,0,2003-01
758,Australia,AUS,2004-01-01,0,2004-01
759,Australia,AUS,2004-01-02,0,2004-01
760,Australia,AUS,2004-01-03,0,2004-01
761,Australia,AUS,2004-01-04,0,2004-01
762,Australia,AUS,2004-01-05,0,2004-01
763,Australia,AUS,2004-01-06,0,2004-01
764,Australia,AUS,2004-01-07,0,2004-01
765,Australia,AUS,2004-01-08,0,2004-01
766,Australia,AUS,2004-01-09,0,2004-01
767,Australia,AUS,2004-01-10,0,2004-01
768,Australia,AUS,2004-01-11,0,2004-01
769,Australia,AUS,2004-01-12,0,2004-01
770,Australia,AUS,2005-01-01,0,2005-01
771,Australia,AUS,2005-01-02,0,2005-01
772,Australia,AUS,2005-01-03,0,2005-01
773,Australia,AUS,2005-01-04,0,2005-01
774,Australia,AUS,2005-01-05,0,2005-01
775,Australia,AUS,2005-01-06,0,2005-01
776,Australia,AUS,2005-01-07,0,2005-01
777,Australia,AUS,2005-01-08,0,2005-01
778,Australia,AUS,2005-01-09,0,2005-01
779,Australia,AUS,2005-01-10,0,2005-01
780,Australia,AUS,2005-01-11,0,2005-01
781,Australia,AUS,2005-01-12,0,2005-01
782,Australia,AUS,2006-01-01,0,2006-01
783,Australia,AUS,2006-01-02,0,2006-01
784,Australia,AUS,2006-01-03,0,2006-01
785,Australia,AUS,2006-01-04,0,2006-01
786,Australia,AUS,2006-01-05,0,2006-01
787,Australia,AUS,2006-01-06,0,2006-01
788,Australia,AUS,2006-01-07,0,2006-01
789,Australia,AUS,2006-01-08,0,2006-01
790,Australia,AUS,2006-01-09,0,2006-01
791,Australia,AUS,2006-01-10,0,2006-01
792,Australia,AUS,2006-01-11,0,2006-01
793,Australia,AUS,2006-01-12,0,2006-01
794,Australia,AUS,2007-01-01,0,2007-01
795,Australia,AUS,2007-01-02,0,2007-01
796,Australia,AUS,2007-01-03,0,2007-01
797,Australia,AUS,2007-01-04,0,2007-01
798,Australia,AUS,2007-01-05,0,2007-01
799,Australia,AUS,2007-01-06,0,2007-01
800,Australia,AUS,2007-01-07,0,2007-01
801,Australia,AUS,2007-01-08,0,2007-01
802,Australia,AUS,2007-01-09,0,2007-01
803,Australia,AUS,2007-01-10,0,2007-01
804,Australia,AUS,2007-01-11,0,2007-01
805,Australia,AUS,2007-01-12,0,2007-01
806,Australia,AUS,2008-01-01,0,2008-01
807,Australia,AUS,2008-01-02,0,2008-01
808,Australia,AUS,2008-01-03,0,2008-01
809,Australia,AUS,2008-01-04,0,2008-01
810,Australia,AUS,2008-01-05,0,2008-01
811,Australia,AUS,2008-01-06,0,2008-01
812,Australia,AUS,2008-01-07,0,2008-01
813,Australia,AUS,2008-01-08,0,2008-01
814,Australia,AUS,2008-01-09,0,2008-01
815,Australia,AUS,2008-01-10,0,2008-01
816,Australia,AUS,2008-01-11,0,2008-01
817,Australia,AUS,2008-01-12,0,2008-01
818,Australia,AUS,2009-01-01,0,2009-01
819,Australia,AUS,2009-01-02,0,2009-01
820,Australia,AUS,2009-01-03,0,2009-01
821,Australia,AUS,2009-01-04,0,2009-01
822,Australia,AUS,2009-01-05,0,2009-01
823,Australia,AUS,2009-01-06,0,2009-01
824,Australia,AUS,2009-01-07,0,2009-01
825,Australia,AUS,2009-01-08,0,2009-01
826,Australia,AUS,2009-01-09,0,2009-01
827,Australia,AUS,2009-01-10,0,2009-01
828,Australia,AUS,2009-01-11,0,2009-01
829,Australia,AUS,2009-01-12,0,2009-01
830,Australia,AUS,2010-01-01,0,2010-01
831,Australia,AUS,2010-01-02,0,2010-01
832,Australia,AUS,2010-01-03,0,2010-01
833,Australia,AUS,2010-01-04,0,2010-01
834,Australia,AUS,2010-01-05,0,2010-01
835,Australia,AUS,2010-01-06,0,2010-01
836,Australia,AUS,2010-01-07,0,2010-01
837,Australia,AUS,2010-01-08,0,2010-01
838,Australia,AUS,2010-01-09,0,2010-01
839,Australia,AUS,2010-01-10,0,2010-01
840,Australia,AUS,2010-01-11,0,2010-01
841,Australia,AUS,2010-01-12,0,2010-01
842,Australia,AUS,2011-01-01,0,2011-01
843,Australia,AUS,2011-01-02,0,2011-01
844,Australia,AUS,2011-01-03,0,2011-01
845,Australia,AUS,2011-01-04,0,2011-01
846,Australia,AUS,2011-01-05,0,2011-01
847,Australia,AUS,2011-01-06,0,2011-01
848,Australia,AUS,2011-01-07,0,2011-01
849,Australia,AUS,2011-01-08,0,2011-01
850,Australia,AUS,2011-01-09,0,2011-01
851,Australia,AUS,2011-01-10,0,2011-01
852,Australia,AUS,2011-01-11,0,2011-01
853,Australia,AUS,2011-01-12,0,2011-01
854,Australia,AUS,2012-01-01,0,2012-01
855,Australia,AUS,2012-01-02,0,2012-01
856,Australia,AUS,2012-01-03,0,2012-01
857,Australia,AUS,2012-01-04,0,2012-01
858,Australia,AUS,2012-01-05,0,2012-01
859,Australia,AUS,2012-01-06,0,2012-01
860,Australia,AUS,2012-01-07,0,2012-01
861,Australia,AUS,2012-01-08,0,2012-01
862,Australia,AUS,2012-01-09,0,2012-01
863,Australia,AUS,2012-01-10,0,2012-01
864,Australia,AUS,2012-01-11,0,2012-01
865,Australia,AUS,2012-01-12,0,2012-01
866,Australia,AUS,2013-01-01,0,2013-01
867,Australia,AUS,2013-01-02,0,2013-01
868,Australia,AUS,2013-01-03,0,2013-01
869,Australia,AUS,2013-01-04,0,2013-01
870,Australia,AUS,2013-01-05,0,2013-01
871,Australia,AUS,2013-01-06,0,2013-01
872,Australia,AUS,2013-01-07,0,2013-01
873,Australia,AUS,2013-01-08,0,2013-01
874,Australia,AUS,2013-01-09,0,2013-01
875,Australia,AUS,2013-01-10,0,2013-01
876,Australia,AUS,2013-01-11,0,2013-01
877,Australia,AUS,2013-01-12,0,2013-01
878,Australia,AUS,2014-01-01,0,2014-01
879,Australia,AUS,2014-01-02,0,2014-01
880,Australia,AUS,2014-01-03,0,2014-01
881,Australia,AUS,2014-01-04,0,2014-01
882,Australia,AUS,2014-01-05,0,2014-01
883,Australia,AUS,2014-01-06,0,2014-01
884,Australia,AUS,2014-01-07,0,2014-01
885,Australia,AUS,2014-01-08,0,2014-01
886,Australia,AUS,2014-01-09,0,2014-01
887,Australia,AUS,2014-01-10,0,2014-01
888,Australia,AUS,2014-01-11,0,2014-01
889,Australia,AUS,2014-01-12,0,2014-01
890,Australia,AUS,2015-01-01,0,2015-01
891,Australia,AUS,2015-01-02,0,2015-01
892,Australia,AUS,2015-01-03,0,2015-01
893,Australia,AUS,2015-01-04,0,2015-01
894,Australia,AUS,2015-01-05,0,2015-01
895,Australia,AUS,2015-01-06,0,2015-01
896,Australia,AUS,2015-01-07,0,2015-01
897,Australia,AUS,2015-01-08,0,2015-01
898,Australia,AUS,2015-01-09,0,2015-01
899,Australia,AUS,2015-01-10,0,2015-01
900,Australia,AUS,2015-01-11,0,2015-01
901,Australia,AUS,2015-01-12,0,2015-01
902,Australia,AUS,2016-01-01,0,2016-01
903,Australia,AUS,2016-01-02,0,2016-01
904,Australia,AUS,2016-01-03,0,2016-01
905,Australia,AUS,2016-01-04,0,2016-01
906,Australia,AUS,2016-01-05,0,2016-01
907,Australia,AUS,2016-01-06,0,2016-01
908,Australia,AUS,2016-01-07,0,2016-01
909,Australia,AUS,2016-01-08,0,2016-01
910,Australia,AUS,2016-01-09,0,2016-01
911,Australia,AUS,2016-01-10,0,2016-01
912,Australia,AUS,2016-01-11,0,2016-01
913,Australia,AUS,2016-01-12,0,2016-01
914,Australia,AUS,2017-01-01,0,2017-01
915,Australia,AUS,2017-01-02,0,2017-01
916,Australia,AUS,2017-01-03,0,2017-01
917,Australia,AUS,2017-01-04,0,2017-01
918,Australia,AUS,2017-01-05,0,2017-01
919,Australia,AUS,2017-01-06,0,2017-01
920,Australia,AUS,2017-01-07,0,2017-01
921,Australia,AUS,2017-01-08,0,2017-01
922,Australia,AUS,2017-01-09,0,2017-01
923,Australia,AUS,2017-01-10,0,2017-01
924,Australia,AUS,2017-01-11,0,2017-01
925,Australia,AUS,2017-01-12,0,2017-01
926,Australia,AUS,2018-01-01,0,2018-01
927,Australia,AUS,2018-01-02,0,2018-01
928,Australia,AUS,2018-01-03,0,2018-01
929,Australia,AUS,2018-01-04,0,2018-01
930,Australia,AUS,2018-01-05,0,2018-01
931,Australia,AUS,2018-01-06,0,2018-01
932,Australia,AUS,2018-01-07,0,2018-01
933,Australia,AUS,2018-01-08,0,2018-01
934,Australia,AUS,2018-01-09,0,2018-01
935,Australia,AUS,2018-01-10,0,2018-01
936,Australia,AUS,2018-01-11,0,2018-01
937,Australia,AUS,2018-01-12,0,2018-01
938,Australia,AUS,2019-01-01,0,2019-01
939,Australia,AUS,2019-01-02,0,2019-01
940,Australia,AUS,2019-01-03,0,2019-01
941,Australia,AUS,2019-01-04,0,2019-01
942,Australia,AUS,2019-01-05,0,2019-01
943,Australia,AUS,2019-01-06,0,2019-01
944,Australia,AUS,2019-01-07,0,2019-01
945,Australia,AUS,2019-01-08,0,2019-01
946,Australia,AUS,2019-01-09,0,2019-01
947,Australia,AUS,2019-01-10,0,2019-01
948,Australia,AUS,2019-01-11,0,2019-01
949,Australia,AUS,2019-01-12,0,2019-01
950,Australia,AUS,2020-01-01,0,2020-01
951,Australia,AUS,2020-01-02,0,2020-01
952,Australia,AUS,2020-01-03,0,2020-01
953,Australia,AUS,2020-01-04,0,2020-01
954,Australia,AUS,2020-01-05,0,2020-01
955,Australia,AUS,2020-01-06,0,2020-01
956,Australia,AUS,2020-01-07,0,2020-01
957,Australia,AUS,2020-01-08,0,2020-01
958,Australia,AUS,2020-01-09,0,2020-01
959,Australia,AUS,2020-01-10,0,2020-01
960,Australia,AUS,2020-01-11,0,2020-01
961,Australia,AUS,2020-01-12,0,2020-01
962,Australia,AUS,2021-01-01,0,2021-01
963,Australia,AUS,2021-01-02,0,2021-01
964,Australia,AUS,2021-01-03,0,2021-01
965,Australia,AUS,2021-01-04,0,2021-01
966,Australia,AUS,2021-01-05,0,2021-01
967,Australia,AUS,2021-01-06,0,2021-01
968,Australia,AUS,2021-01-07,0,2021-01
969,Australia,AUS,2021-01-08,0,2021-01
970,Australia,AUS,2021-01-09,0,2021-01
971,Australia,AUS,2021-01-10,0,2021-01
972,Australia,AUS,2021-01-11,0,2021-01
973,Australia,AUS,2021-01-12,0,2021-01
974,Australia,AUS,2022-01-01,0,2022-01
975,Australia,AUS,2022-01-02,0,2022-01
976,Australia,AUS,2022-01-03,0,2022-01
977,Australia,AUS,2022-01-04,0,2022-01
978,Australia,AUS,2022-01-05,0,2022-01
979,Australia,AUS,2022-01-06,0,2022-01
980,Australia,AUS,2022-01-07,0,2022-01
981,Australia,AUS,2022-01-08,0,2022-01
982,Australia,AUS,2022-01-09,0,2022-01
983,Australia,AUS,2022-01-10,0,2022-01
984,Australia,AUS,2022-01-11,0,2022-01
985,Australia,AUS,2022-01-12,0,2022-01
986,Australia,AUS,2023-01-01,0,2023-01
987,Australia,AUS,2023-01-02,0,2023-01
988,Australia,AUS,2023-01-03,0,2023-01
989,Australia,AUS,2023-01-04,0,2023-01
990,Australia,AUS,2023-01-05,0,2023-01
991,Australia,AUS,2023-01-06,0,2023-01
992,Australia,AUS,2023-01-07,0,2023-01
993,Australia,AUS,2023-01-08,0,2023-01
994,Australia,AUS,2023-01-09,0,2023-01
995,Australia,AUS,2023-01-10,0,2023-01
996,Australia,AUS,2023-01-11,0,2023-01
997,Australia,AUS,2023-01-12,0,2023-01
998,Australia,AUS,2024-01-01,0,2024-01
999,Australia,AUS,2024-01-02,0,2024-01
1000,Australia,AUS,2024-01-03,0,2024-01
1001,Australia,AUS,2024-01-04,0,2024-01
1002,Australia,AUS,2024-01-05,1,2024-01
1003,Australia,AUS,2024-01-06,0,2024-01
1004,Australia,AUS,2024-01-07,0,2024-01
1005,Australia,AUS,2024-01-08,0,2024-01
1006,Australia,AUS,2024-01-09,0,2024-01
1007,Australia,AUS,2024-01-10,0,2024-01
1008,Australia,AUS,2024-01-11,0,2024-01
1009,Australia,AUS,2024-01-12,0,2024-01
1010,Australia,AUS,2025-01-01,0,2025-01
1011,Azerbaijan,AZE,1997-01-01,0,1997-01
1012,Azerbaijan,AZE,1997-01-02,0,1997-01
1013,Azerbaijan,AZE,1997-01-03,0,1997-01
1014,Azerbaijan,AZE,1997-01-04,0,1997-01
1015,Azerbaijan,AZE,1997-01-05,0,1997-01
1016,Azerbaijan,AZE,1997-01-06,0,1997-01
1017,Azerbaijan,AZE,1997-01-07,0,1997-01
1018,Azerbaijan,AZE,1997-01-08,0,1997-01
1019,Azerbaijan,AZE,1997-01-09,0,1997-01
1020,Azerbaijan,AZE,1997-01-10,0,1997-01
1021,Azerbaijan,AZE,1997-01-11,0,1997-01
1022,Azerbaijan,AZE,1997-01-12,0,1997-01
1023,Azerbaijan,AZE,1998-01-01,0,1998-01
1024,Azerbaijan,AZE,1998-01-02,0,1998-01
1025,Azerbaijan,AZE,1998-01-03,0,1998-01
1026,Azerbaijan,AZE,1998-01-04,0,1998-01
1027,Azerbaijan,AZE,1998-01-05,0,1998-01
1028,Azerbaijan,AZE,1998-01-06,0,1998-01
1029,Azerbaijan,AZE,1998-01-07,0,1998-01
1030,Azerbaijan,AZE,1998-01-08,0,1998-01
1031,Azerbaijan,AZE,1998-01-09,0,1998-01
1032,Azerbaijan,AZE,1998-01-10,0,1998-01
1033,Azerbaijan,AZE,1998-01-11,0,1998-01
1034,Azerbaijan,AZE,1998-01-12,0,1998-01
1035,Azerbaijan,AZE,1999-01-01,0,1999-01
1036,Azerbaijan,AZE,1999-01-02,0,1999-01
1037,Azerbaijan,AZE,1999-01-03,0,1999-01
1038,Azerbaijan,AZE,1999-01-04,0,1999-01
1039,Azerbaijan,AZE,1999-01-05,0,1999-01
1040,Azerbaijan,AZE,1999-01-06,0,1999-01
1041,Azerbaijan,AZE,1999-01-07,0,1999-01
1042,Azerbaijan,AZE,1999-01-08,0,1999-01
1043,Azerbaijan,AZE,1999-01-09,0,1999-01
1044,Azerbaijan,AZE,1999-01-10,0,1999-01
1045,Azerbaijan,AZE,1999-01-11,0,1999-01
1046,Azerbaijan,AZE,1999-01-12,0,1999-01
1047,Azerbaijan,AZE,2000-01-01,0,2000-01
1048,Azerbaijan,AZE,2000-01-02,0,2000-01
1049,Azerbaijan,AZE,2000-01-03,0,2000-01
1050,Azerbaijan,AZE,2000-01-04,0,2000-01
1051,Azerbaijan,AZE,2000-01-05,0,2000-01
1052,Azerbaijan,AZE,2000-01-06,0,2000-01
1053,Azerbaijan,AZE,2000-01-07,0,2000-01
1054,Azerbaijan,AZE,2000-01-08,0,2000-01
1055,Azerbaijan,AZE,2000-01-09,0,2000-01
1056,Azerbaijan,AZE,2000-01-10,0,2000-01
1057,Azerbaijan,AZE,2000-01-11,0,2000-01
1058,Azerbaijan,AZE,2000-01-12,0,2000-01
1059,Azerbaijan,AZE,2001-01-01,0,2001-01
1060,Azerbaijan,AZE,2001-01-02,0,2001-01
1061,Azerbaijan,AZE,2001-01-03,0,2001-01
1062,Azerbaijan,AZE,2001-01-04,0,2001-01
1063,Azerbaijan,AZE,2001-01-05,0,2001-01
1064,Azerbaijan,AZE,2001-01-06,0,2001-01
1065,Azerbaijan,AZE,2001-01-07,0,2001-01
1066,Azerbaijan,AZE,2001-01-08,0,2001-01
1067,Azerbaijan,AZE,2001-01-09,0,2001-01
1068,Azerbaijan,AZE,2001-01-10,0,2001-01
1069,Azerbaijan,AZE,2001-01-11,0,2001-01
1070,Azerbaijan,AZE,2001-01-12,0,2001-01
1071,Azerbaijan,AZE,2002-01-01,0,2002-01
1072,Azerbaijan,AZE,2002-01-02,0,2002-01
1073,Azerbaijan,AZE,2002-01-03,0,2002-01
1074,Azerbaijan,AZE,2002-01-04,0,2002-01
1075,Azerbaijan,AZE,2002-01-05,0,2002-01
1076,Azerbaijan,AZE,2002-01-06,0,2002-01
1077,Azerbaijan,AZE,2002-01-07,0,2002-01
1078,Azerbaijan,AZE,2002-01-08,0,2002-01
1079,Azerbaijan,AZE,2002-01-09,0,2002-01
1080,Azerbaijan,AZE,2002-01-10,0,2002-01
1081,Azerbaijan,AZE,2002-01-11,0,2002-01
1082,Azerbaijan,AZE,2002-01-12,0,2002-01
1083,Azerbaijan,AZE,2003-01-01,0,2003-01
1084,Azerbaijan,AZE,2003-01-02,0,2003-01
1085,Azerbaijan,AZE,2003-01-03,0,2003-01
1086,Azerbaijan,AZE,2003-01-04,0,2003-01
1087,Azerbaijan,AZE,2003-01-05,0,2003-01
1088,Azerbaijan,AZE,2003-01-06,0,2003-01
1089,Azerbaijan,AZE,2003-01-07,0,2003-01
1090,Azerbaijan,AZE,2003-01-08,0,2003-01
1091,Azerbaijan,AZE,2003-01-09,0,2003-01
1092,Azerbaijan,AZE,2003-01-10,0,2003-01
1093,Azerbaijan,AZE,2003-01-11,0,2003-01
1094,Azerbaijan,AZE,2003-01-12,0,2003-01
1095,Azerbaijan,AZE,2004-01-01,0,2004-01
1096,Azerbaijan,AZE,2004-01-02,0,2004-01
1097,Azerbaijan,AZE,2004-01-03,0,2004-01
1098,Azerbaijan,AZE,2004-01-04,0,2004-01
1099,Azerbaijan,AZE,2004-01-05,0,2004-01
1100,Azerbaijan,AZE,2004-01-06,0,2004-01
1101,Azerbaijan,AZE,2004-01-07,0,2004-01
1102,Azerbaijan,AZE,2004-01-08,0,2004-01
1103,Azerbaijan,AZE,2004-01-09,0,2004-01
1104,Azerbaijan,AZE,2004-01-10,0,2004-01
1105,Azerbaijan,AZE,2004-01-11,0,2004-01
1106,Azerbaijan,AZE,2004-01-12,0,2004-01
1107,Azerbaijan,AZE,2005-01-01,0,2005-01
1108,Azerbaijan,AZE,2005-01-02,0,2005-01
1109,Azerbaijan,AZE,2005-01-03,0,2005-01
1110,Azerbaijan,AZE,2005-01-04,0,2005-01
1111,Azerbaijan,AZE,2005-01-05,0,2005-01
1112,Azerbaijan,AZE,2005-01-06,0,2005-01
1113,Azerbaijan,AZE,2005-01-07,0,2005-01
1114,Azerbaijan,AZE,2005-01-08,0,2005-01
1115,Azerbaijan,AZE,2005-01-09,0,2005-01
1116,Azerbaijan,AZE,2005-01-10,0,2005-01
1117,Azerbaijan,AZE,2005-01-11,0,2005-01
1118,Azerbaijan,AZE,2005-01-12,0,2005-01
1119,Azerbaijan,AZE,2006-01-01,0,2006-01
1120,Azerbaijan,AZE,2006-01-02,5,2006-01
1121,Azerbaijan,AZE,2006-01-03,3,2006-01
1122,Azerbaijan,AZE,2006-01-04,0,2006-01
1123,Azerbaijan,AZE,2006-01-05,0,2006-01
1124,Azerbaijan,AZE,2006-01-06,0,2006-01
1125,Azerbaijan,AZE,2006-01-07,0,2006-01
1126,Azerbaijan,AZE,2006-01-08,0,2006-01
1127,Azerbaijan,AZE,2006-01-09,0,2006-01
1128,Azerbaijan,AZE,2006-01-10,0,2006-01
1129,Azerbaijan,AZE,2006-01-11,0,2006-01
1130,Azerbaijan,AZE,2006-01-12,0,2006-01
1131,Azerbaijan,AZE,2007-01-01,0,2007-01
1132,Azerbaijan,AZE,2007-01-02,0,2007-01
1133,Azerbaijan,AZE,2007-01-03,0,2007-01
1134,Azerbaijan,AZE,2007-01-04,0,2007-01
1135,Azerbaijan,AZE,2007-01-05,0,2007-01
1136,Azerbaijan,AZE,2007-01-06,0,2007-01
1137,Azerbaijan,AZE,2007-01-07,0,2007-01
1138,Azerbaijan,AZE,2007-01-08,0,2007-01
1139,Azerbaijan,AZE,2007-01-09,0,2007-01
1140,Azerbaijan,AZE,2007-01-10,0,2007-01
1141,Azerbaijan,AZE,2007-01-11,0,2007-01
1142,Azerbaijan,AZE,2007-01-12,0,2007-01
1143,Azerbaijan,AZE,2008-01-01,0,2008-01
1144,Azerbaijan,AZE,2008-01-02,0,2008-01
1145,Azerbaijan,AZE,2008-01-03,0,2008-01
1146,Azerbaijan,AZE,2008-01-04,0,2008-01
1147,Azerbaijan,AZE,2008-01-05,0,2008-01
1148,Azerbaijan,AZE,2008-01-06,0,2008-01
1149,Azerbaijan,AZE,2008-01-07,0,2008-01
1150,Azerbaijan,AZE,2008-01-08,0,2008-01
1151,Azerbaijan,AZE,2008-01-09,0,2008-01
1152,Azerbaijan,AZE,2008-01-10,0,2008-01
1153,Azerbaijan,AZE,2008-01-11,0,2008-01
1154,Azerbaijan,AZE,2008-01-12,0,2008-01
1155,Azerbaijan,AZE,2009-01-01,0,2009-01
1156,Azerbaijan,AZE,2009-01-02,0,2009-01
1157,Azerbaijan,AZE,2009-01-03,0,2009-01
1158,Azerbaijan,AZE,2009-01-04,0,2009-01
1159,Azerbaijan,AZE,2009-01-05,0,2009-01
1160,Azerbaijan,AZE,2009-01-06,0,2009-01
1161,Azerbaijan,AZE,2009-01-07,0,2009-01
1162,Azerbaijan,AZE,2009-01-08,0,2009-01
1163,Azerbaijan,AZE,2009-01-09,0,2009-01
1164,Azerbaijan,AZE,2009-01-10,0,2009-01
1165,Azerbaijan,AZE,2009-01-11,0,2009-01
1166,Azerbaijan,AZE,2009-01-12,0,2009-01
1167,Azerbaijan,AZE,2010-01-01,0,2010-01
1168,Azerbaijan,AZE,2010-01-02,0,2010-01
1169,Azerbaijan,AZE,2010-01-03,0,2010-01
1170,Azerbaijan,AZE,2010-01-04,0,2010-01
1171,Azerbaijan,AZE,2010-01-05,0,2010-01
1172,Azerbaijan,AZE,2010-01-06,0,2010-01
1173,Azerbaijan,AZE,2010-01-07,0,2010-01
1174,Azerbaijan,AZE,2010-01-08,0,2010-01
1175,Azerbaijan,AZE,2010-01-09,0,2010-01
1176,Azerbaijan,AZE,2010-01-10,0,2010-01
1177,Azerbaijan,AZE,2010-01-11,0,2010-01
1178,Azerbaijan,AZE,2010-01-12,0,2010-01
1179,Azerbaijan,AZE,2011-01-01,0,2011-01
1180,Azerbaijan,AZE,2011-01-02,0,2011-01
1181,Azerbaijan,AZE,2011-01-03,0,2011-01
1182,Azerbaijan,AZE,2011-01-04,0,2011-01
1183,Azerbaijan,AZE,2011-01-05,0,2011-01
1184,Azerbaijan,AZE,2011-01-06,0,2011-01
1185,Azerbaijan,AZE,2011-01-07,0,2011-01
1186,Azerbaijan,AZE,2011-01-08,0,2011-01
1187,Azerbaijan,AZE,2011-01-09,0,2011-01
1188,Azerbaijan,AZE,2011-01-10,0,2011-01
1189,Azerbaijan,AZE,2011-01-11,0,2011-01
1190,Azerbaijan,AZE,2011-01-12,0,2011-01
1191,Azerbaijan,AZE,2012-01-01,0,2012-01
1192,Azerbaijan,AZE,2012-01-02,0,2012-01
1193,Azerbaijan,AZE,2012-01-03,0,2012-01
1194,Azerbaijan,AZE,2012-01-04,0,2012-01
1195,Azerbaijan,AZE,2012-01-05,0,2012-01
